Aangeboden sinds,Verkoopdatum,Laatste vraagprijs,Status,Soort bouw,Aantal kamers,Energielabel,Overige inpandige ruimte m2,Perceel m2,Achtertuin m2,Aantal dagen tot verkoop,Vraagprijs per m2,Woonruimte in m2,Gebouwgebonden buitenruimte in m2,Externe bergruimte in m2,Inhoud in m3,Aantal slaapkamers,Bathrooms,Toilets,Woonlagen,Zolder,Kelder,Voorzieningen_Mechanischeventilatie,Voorzieningen_Tvkabel,Voorzieningen_Zonnepanelen,Voorzieningen_Elektra,Voorzieningen_Glasvezelkabel,Voorzieningen_Domotica,Voorzieningen_Natuurlijkeventilatie,Voorzieningen_Zwembad,Voorzieningen_Schuifpui,Voorzieningen_Lift,Voorzieningen_Balansventilatie,Voorzieningen_Buitenzonwering,Voorzieningen_Dakraam,Voorzieningen_Verwarming,Voorzieningen_Stromendwater,Voorzieningen_Elektrischedeur,Voorzieningen_Vliering,Voorzieningen_Rookkanaal,Voorzieningen_Airconditioning,Voorzieningen_Rolluiken,Voorzieningen_Alarminstallatie,Voorzieningen_Jacuzzi,Voorzieningen_Sauna,Voorzieningen_Zonnecollectoren,Voorzieningen_Satellietschotel,Voorzieningen_cctv,Isolatie_Vollediggeïsoleerd,Isolatie_Geenspouw,Isolatie_Dakisolatie,Isolatie_Dubbelglas,Isolatie_Muurisolatie,Isolatie_Vloerisolatie,Isolatie_Hr-glas,Isolatie_Driedubbelglas,Isolatie_Geenisolatie,Isolatie_Eco-bouw,Isolatie_Kierdichting,Isolatie_Gedeeltelijkdubbel glas,Isolatie_Voorzetramen,Isolatie_Grotendeelsdubbelglas,Verwarming_Gedeeltelijkevloerverwarming,Verwarming_Warmtepomp,Verwarming_Gehelevloerverwarming,Verwarming_Warmteterugwininstallatie,Verwarming_Aardwarmte,Verwarming_Stadsverwarming,Verwarming_Elektrischeverwarming,Verwarming_Blokverwarming,Verwarming_Heteluchtverwarming,Verwarming_Gashaard,Verwarming_Openhaard,Verwarming_Pelletburner,Verwarming_Houtkachel,Verwarming_Allesbrander,Verwarming_Gaskachels,Verwarming_Mogelijkheidvoor open haard,Verwarming_Moederhaard,Verwarming_Geenverwarming,Verwarming_Kolenkachel,Verwarming_Muurverwarming,Balkon/dakterras_Balkonaanwezig,Balkon/dakterras_Fransbalkon aanwezig,Balkon/dakterras_Dakterrasaanwezig,Schuur/berging_Vrijstaandehouten berging,Schuur/berging_Aangebouwdehouten berging,Schuur/berging_Inpandig,Schuur/berging_Vrijstaandestenen berging,Schuur/berging_Box,Schuur/berging_Aangebouwdestenen berging,Schuur/berging_Vrijstaandkunststof,Tuin_Achtertuin,Tuin_Voortuin,Tuin_Zijtuin,Tuin_Tuinrondom,Tuin_Zonneterras,Tuin_Plaats,Tuin_Patio/atrium,Soort garage_Aangebouwdehouten garage,Soort garage_Parkeerplaats,Soort garage_Inpandig,Soort garage_Parkeerkelder,Soort garage_Garagebox,Soort garage_Aangebouwdestenen garage,Soort garage_Carport,Soort garage_Vrijstaandestenen garage,Soort garage_Vrijstaandehouten garage,Soort garage_Garagemet carport,Soort garage_Souterrain,Soort dak,Soort woonhuis
2023-05-15,2023-06-07,239500,Verkocht,Bestaande bouw,5,C,9,132,25,23 days,3471,69,12,19,326,3,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, 2-onder-1-kapwoning"
2023-05-15,2023-06-05,599000,Verkocht,Bestaande bouw,5,A,19,350,113,21 days,4131,145,0,0,555,4,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, vrijstaande woning"
2023-05-15,2023-05-30,450000,Verkocht,Bestaande bouw,4,C,8,202,55,15 days,4327,104,6,5,421,3,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, eindwoning"
2023-05-26,2023-06-12,310000,Verkocht,Bestaande bouw,5,C,0,140,43,17 days,2696,115,0,0,387,4,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, tussenwoning"
2023-05-16,2023-05-26,625000,Verkocht,Bestaande bouw,3,B,0,68,0,10 days,9191,68,5,0,200,2,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dwarskap bedekt met pannen,"Eengezinswoning, geschakelde woning"
2023-05-16,2023-06-08,245000,Verkocht,Bestaande bouw,4,D,0,86,0,23 days,2849,86,8,7,271,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak,"Villa, vrijstaande woning"
2023-05-16,2023-06-02,299500,Verkocht,Bestaande bouw,3,D,0,83,0,17 days,3608,83,8,5,249,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Zadeldak bedekt met metaal,"Eengezinswoning, tussenwoning (hofjeswoning)"
2023-05-15,2023-06-20,465000,Verkocht,Bestaande bouw,5,A,0,530,45,36 days,3720,125,20,8,430,4,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Eengezinswoning, tussenwoning"
2023-05-15,2023-06-27,285000,Verkocht,Bestaande bouw,3,A,0,71,0,43 days,4014,71,11,5,223,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Eengezinswoning, hoekwoning (hofjeswoning)"
2023-05-15,2023-06-05,159000,Verkocht,Bestaande bouw,1,C,0,47,0,21 days,3383,47,0,0,155,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Eengezinswoning, tussenwoning (hofjeswoning)"
2023-05-15,2023-06-06,400000,Verkocht,Bestaande bouw,4,C,0,153,85,22 days,3883,103,0,7,341,3,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak,"Eengezinswoning, tussenwoning"
2023-05-15,2023-06-12,229500,Verkocht,Bestaande bouw,3,B,0,72,0,28 days,3188,72,6,5,222,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Eengezinswoning, tussenwoning"
2023-05-17,2023-06-12,390000,Verkocht,Bestaande bouw,2,D,0,48,0,26 days,8125,48,5,4,161,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Eengezinswoning, geschakelde woning"
2023-05-16,2023-06-20,798000,Verkocht,Bestaande bouw,7,A,21,500,255,35 days,3694,216,0,0,819,6,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Zadeldak bedekt met pannen,"Villa, vrijstaande woning"
2023-05-15,2023-06-02,315000,Verkocht,Bestaande bouw,4,D,27,120,36,18 days,3150,100,1,0,471,3,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mansarde dak bedekt met pannen,"Eengezinswoning, eindwoning"
2023-05-16,2023-06-16,429000,Verkocht,Bestaande bouw,4,D,0,114,0,31 days,3763,114,16,3,407,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak,"Eengezinswoning, tussenwoning"
2023-05-16,2023-06-16,399000,Verkocht,Bestaande bouw,5,A,0,126,50,31 days,3500,114,0,6,406,4,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, tussenwoning"
2023-05-15,2023-06-07,519000,Verkocht,Bestaande bouw,4,B,17,237,134,23 days,4289,121,0,10,511,3,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak bedekt met pannen,"Herenhuis, vrijstaande woning"
2023-05-15,2023-07-16,389000,Verkocht,Bestaande bouw,5,D,12,372,229,62 days,3602,108,2,33,350,4,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, 2-onder-1-kapwoning"
2023-05-17,2023-05-26,825000,Verkocht,Bestaande bouw,7,C,7,1621,1374,9 days,4084,202,0,45,726,4,3,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samengesteld dak bedekt met riet,"Woonboerderij, vrijstaande woning"
2023-05-16,2023-06-07,350000,Verkocht,Bestaande bouw,2,F,1,40,0,22 days,8750,40,4,0,134,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Eengezinswoning, geschakelde woning"
2023-05-15,2023-06-17,425000,Verkocht,Bestaande bouw,3,D,0,90,64,33 days,4722,90,0,7,304,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samengesteld dak bedekt met bitumineuze dakbedekking en pannen,"Villa, vrijstaande woning"
2023-05-16,2023-06-09,275000,Verkocht,Bestaande bouw,7,C,18,248,106,24 days,2895,95,18,0,429,3,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, geschakelde 2-onder-1-kapwoning"
2023-05-15,2023-06-19,297500,Verkocht,Bestaande bouw,3,E,37,69,0,35 days,4312,69,5,7,370,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, hoekwoning (hofjeswoning)"
2023-05-15,2023-05-27,182500,Verkocht,Bestaande bouw,2,C,0,39,0,12 days,4679,39,6,2,129,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Samengesteld dak bedekt met bitumineuze dakbedekking en pannen,"Villa, vrijstaande woning"
2023-05-15,2023-06-01,550000,Verkocht,Bestaande bouw,5,B,3,144,70,17 days,5093,108,0,10,385,4,1,1,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samengesteld dak bedekt met bitumineuze dakbedekking en pannen,"Eengezinswoning, tussenwoning"
2023-05-16,2023-06-16,239000,Verkocht,Bestaande bouw,2,F,0,49,0,31 days,4878,49,3,4,174,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Villa, vrijstaande woning"
2023-05-16,2023-06-13,695000,Verkocht,Bestaande bouw,5,A,0,1135,918,28 days,4371,159,0,58,571,4,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Zadeldak bedekt met pannen,"Villa, vrijstaande woning"
2023-05-16,2023-06-20,250000,Verkocht,Bestaande bouw,5,C,0,94,0,35 days,2660,94,10,6,290,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Eengezinswoning, tussenwoning"
2023-05-16,2023-06-06,475000,Verkocht,Bestaande bouw,5,C,0,138,48,21 days,4130,115,5,8,415,4,1,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, eindwoning"
2023-05-15,2023-06-02,285000,Verkocht,Bestaande bouw,5,D,7,202,132,18 days,2794,102,9,3,384,4,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dwarskap bedekt met pannen,"Eengezinswoning, tussenwoning"
2023-05-16,2023-05-22,600000,Verkocht,Bestaande bouw,5,D,0,114,85,6 days,5263,114,0,0,416,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak,"Eengezinswoning, tussenwoning (hofjeswoning)"
2023-05-16,2023-06-15,299000,Verkocht,Bestaande bouw,5,A,17,185,99,30 days,3518,85,10,15,270,2,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, tussenwoning"
2023-05-16,2023-06-11,397000,Verkocht,Bestaande bouw,5,G,9,145,53,26 days,4511,88,0,4,356,3,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, hoekwoning"
2023-05-15,2023-06-03,365000,Verkocht,Bestaande bouw,4,C,29,310,170,19 days,3380,108,15,8,483,3,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, 2-onder-1-kapwoning"
2023-05-15,2023-06-12,157500,Verkocht,Bestaande bouw,3,D,0,63,0,28 days,2500,63,3,3,211,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Villa, vrijstaande woning"
2023-05-16,2023-06-22,275000,Verkocht,Bestaande bouw,3,B,0,61,0,37 days,4508,61,43,8,200,2,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Eengezinswoning, hoekwoning (hofjeswoning)"
2023-05-15,2023-06-02,350000,Verkocht,Bestaande bouw,6,C,7,228,97,18 days,2431,144,0,20,543,5,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, tussenwoning"
2023-05-15,2023-06-07,565000,Verkocht,Bestaande bouw,6,C,17,151,60,23 days,4036,140,0,8,501,4,1,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, tussenwoning"
2023-05-17,2023-06-08,500000,Verkocht,Bestaande bouw,5,C,35,437,216,22 days,3049,164,0,0,645,4,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, vrijstaande woning"
2023-05-15,2023-05-27,335000,Verkocht,Bestaande bouw,6,B,16,260,80,12 days,2481,135,24,0,500,4,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, 2-onder-1-kapwoning"
2023-05-15,2023-06-06,835000,Verkocht,Bestaande bouw,5,B,0,4300,3935,22 days,3199,261,0,104,889,4,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak bedekt met riet,"Woonboerderij, vrijstaande woning"
2023-05-16,2023-06-06,525000,Verkocht,Bestaande bouw,5,D,27,388,241,21 days,4102,128,3,16,549,4,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, 2-onder-1-kapwoning"
2023-05-15,2023-05-30,397000,Verkocht,Bestaande bouw,6,A+++,0,151,52,15 days,3308,120,2,8,398,5,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, tussenwoning"
